,name,Speciality,Experience,Location,District,DP_score,Num_of_votes,Consultation_Fee,Degree
1818,Dr. Ritesh Nazareth,Orthopedist,21.0,Mumbai,Kalina,99,41.0,1000.0,"MBBS, DNB - Orthopedics/Orthopedic Surgery"
1819,Dr. Sonal Malguria,Dentist,25.0,Mumbai,Santacruz West,98,33.0,200.0,BDS
1820,Dr. Raju Sahetya,Gynecologist/Obstetrician,43.0,Mumbai,Malad West,95,32.0,1000.0,"MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae, MBBS"
1821,Dr. Sanjay Borude,Bariatric Surgeon,38.0,Mumbai,Chembur,98,8.0,3000.0,"MS - General Surgery, MBBS"
1822,Dr. Hussain Kotawala,Laparoscopic Surgeon,11.0,Mumbai,Byculla,98,244.0,500.0,"MBBS, MS - General Surgery, MCh - Pediatric  Surgery"
1823,Dr. Indu Khosla,Pediatrician,32.0,Mumbai,Malad West,99,60.0,1000.0,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics"
1825,Dr. Jasmine Modi,Acupuncturist,25.0,Mumbai,Andheri West,98,191.0,1500.0,"MD - Alternate Medicine, PhD - Acupuncture, Diploma in Acupuncture, Bachelor in TCM"
1826,Dr. Shabbir Suterwala,Orthopedist,19.0,Mumbai,Charni Road,97,85.0,1500.0,"MBBS, Diploma in Orthopaedics"
1827,Dr. Parul Tank,Psychiatrist,26.0,Mumbai,Mulund West,95,58.0,2000.0,"MBBS, MD - Psychological Medicine"
1828,Dr. Purnima Parikh,Dentist,35.0,Mumbai,Vileparle West,92,9.0,500.0,MDS - Oral & Maxillofacial Surgery
1829,Dr. Bhagwat Chaudhary,Ear-Nose-Throat (ENT) Specialist,44.0,Mumbai,Mulund West,87,4.0,1500.0,"MS - ENT, MBBS"
1830,Dr. Bhagwat Chaudhary,Ear-Nose-Throat (ENT) Specialist,44.0,Mumbai,Mulund West,87,4.0,1500.0,"MS - ENT, MBBS"
1831,Dr. Anjali  Karira,Psychiatrist,15.0,Mumbai,Bandra West,99,71.0,2000.0,"MBBS, M.D. (Psychiatry)"
1832,Dr. Sana Bhamla,Dermatologist,14.0,Mumbai,Mumbai Central,95,60.0,1500.0,"MBBS, DVD"
1833,Dr. Ishan B. Thakkar,Homoeopath,13.0,Mumbai,Borivali West,100,67.0,1500.0,BHMS
1834,Dr. Laxman Salve,General Surgeon,21.0,Mumbai,Chembur,99,145.0,2000.0,"MBBS, MS - General Surgery"
1835,Dr. Hemant A Patil,General Surgeon,21.0,Mumbai,Mulund West,100,372.0,1300.0,"MBBS, DNB - General Surgery, MNAMS - General Surgery"
1836,Dr. Rimmi Verma   (Physiotherapist),Physiotherapist,13.0,Mumbai,Andheri West,100,18.0,800.0,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy"
1837,Dr. Prema Kania,Gynecologist/Obstetrician,36.0,Mumbai,Marine Lines,99,19.0,1200.0,"MBBS, MD - Obstetrics & Gynaecology"
1838,Dr. Rajshree Murudkar,General Surgeon,25.0,Mumbai,Malad West,99,142.0,1000.0,"MS - General Surgery, MBBS"
1839,Dr. Rupesh Singh,Homoeopath,23.0,Mumbai,Mira Road,94,52.0,700.0,DHMS (Diploma in Homeopathic Medicine and Surgery)
1840,Dr. Prakash L Tejwani,Urologist,18.0,Mumbai,Mira Road,97,136.0,1000.0,"MS - General Surgery, MBBS, MCh - Urology"
1841,Dr. Omkar Hajirnis,Pediatric Neurologist,10.0,Mumbai,Mulund West,97,47.0,2000.0,"DNB - Paediatrics, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)"
1842,Dr. Rushabh Shah,Ophthalmologist,16.0,Mumbai,Girgaon,95,35.0,1000.0,"MBBS, DNB - Ophthalmology"
1843,Dr. Aparna Govil Bhasker,Bariatric Surgeon,16.0,Mumbai,Chembur,94,5.0,1500.0,"MS - General Surgery, MBBS"
1844,Dr. Bhooshan Pandit,Gastroenterologist,20.0,Mumbai,Powai,90,65.0,1600.0,"MBBS, MD - Medicine, DM - Gastroenterology"
1845,Dr. Ramesh Mahajan,Urologist,27.0,Mumbai,Mulund West,90,13.0,2000.0,"MBBS, MS - General Surgery, MCh - Urology"
1846,Mr. Chaitanya Ulhas Mantri,Occupational Therapist,15.0,Mumbai,Goregaon East,99,52.0,1000.0,Bachelor of Occupational Therapy (BOT)
1847,Dr. Raunak Mehta,Dentist,10.0,Mumbai,Andheri West,99,70.0,200.0,"BDS, MDS - Periodontics"
1848,Dr. Aditi Singhi,Gynecologist/Obstetrician,19.0,Mumbai,Chembur,95,9.0,1200.0,"MBBS, MS - Obstetrics & Gynaecology"
1849,Dr. Shoaib Padaria Fakhruddin,Cardiologist,40.0,Mumbai,Tardeo,82,12.0,1500.0,"MBBS, MD - General Medicine, DM - Cardiology"
1850,Dr. Vivek Rege,Pediatric Surgeon,31.0,Mumbai,Mulund West,100,1.0,2000.0,"MBBS, MS - General Surgery, MCh - Pediatric  Surgery, FICS"
1851,Dr. Smita Pawar,Gynecologist/Obstetrician,11.0,Mumbai,Malad West,98,26.0,500.0,"MBBS, DNB - Obstetrics & Gynecology"
1852,Dr. Prajakta Vaidya,Homoeopath,14.0,Mumbai,Malad West,97,26.0,3000.0,"MD - Homeopathy, BHMS"
1853,Dr. Pravin Gore,General Surgeon,22.0,Mumbai,Chembur,94,43.0,2000.0,"MBBS, DNB - General Surgery"
1854,Dr. Ketan Parikh Pravin,Pediatric Surgeon,37.0,Mumbai,Powai,100,7.0,2100.0,"MS - Paediatrics Surgery, MS - General Surgery, MBBS"
1855,Dr. Amol Akhade,Oncologist,18.0,Mumbai,Powai,84,16.0,1100.0,"MBBS, MD - General Medicine, DM - Oncology"
1856,Dr. Akshi Gvalani,Dentist,11.0,Mumbai,Tardeo,100,5.0,500.0,"BDS, MDS - Prosthodontist And Crown Bridge"
1857,Dr. Hardik Shah,Gastroenterologist,13.0,Mumbai,Gamdevi,98,356.0,2000.0,"MBBS, DNB - General Medicine, DNB - Gastroenterology"
1858,Dr. Santosh Bangar,Psychiatrist,23.0,Mumbai,Parel,100,111.0,3100.0,"MBBS, M.D. (Psychiatry), Diploma in Psychiatry, MRCPsych, Diploma in Clinical Psychiatry, Diploma in Clinical Psychiatry"
1859,Dr. Varun Shanbhag   (Physiotherapist),Physiotherapist,11.0,Mumbai,Andheri West,100,69.0,600.0,"BPTh/BPT, Bachelor in TCM"
1860,Dr. Imran Shaikh,GastroIntestinal Surgeon,17.0,Mumbai,Mira Road,100,14.0,1050.0,"MBBS, DNB - General Surgery, DNB - Surgical Gastroenterology"
1861,Dr. Dharmesh Kapoor,Gynecologist/Obstetrician,34.0,Mumbai,Chembur,100,2.0,1000.0,"MD - Obstetrics & Gynaecology, MBBS, CCST - Urogynecology, FRCOG (UK)"
1862,Dr. Suyash Bhandekar,Gynecologist/Obstetrician,14.0,Mumbai,Mulund,99,85.0,1200.0,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, FCPS - Mid. & Gynae"
1864,Dr. Yuti Nakhwa,Dermatologist,15.0,Mumbai,Parel,96,200.0,1600.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
1865,Dr. Biswajeet Naidu,Orthopedist,32.0,Mumbai,Chembur,95,37.0,2000.0,"MBBS, MS - Orthopaedics"
1866,Dr. Rajesh Benny,Neurologist,19.0,Mumbai,Mulund West,100,17.0,2000.0,"MBBS, DNB - General Medicine, DM - Neurology"
1867,Dr. Tushar Thorat,Plastic Surgeon,13.0,Mumbai,Girgaon,100,52.0,1000.0,"MBBS, MS - General Surgery, MCh - Plastic & Reconstructive Surgery, DNB - Plastic Surgery"
1868,Dr. Saloni Suchak,Gynecologist/Obstetrician,17.0,Mumbai,Malad West,99,360.0,1000.0,"MBBS, MS - Obstetrics & Gynaecology"
1869,Dr. Mauli Potdar Shah,Ophthalmologist,23.0,Mumbai,Kandivali East,97,19.0,800.0,"MBBS, MS - Ophthalmology, DO"
1870,Dr. Uday M Pawar,Spine And Pain Specialist,22.0,Mumbai,Parel,96,18.0,1850.0,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics"
1871,Dr. Nehal Sabadra,Dentist,26.0,Mumbai,Colaba,100,3.0,1000.0,BDS
1872,Dr. Suhas Shah,Orthopedist,35.0,Mumbai,Mahim,95,9.0,1300.0,"MS - Orthopaedics, MBBS"
1873,Dr. Purushottam Vashistha,Gastroenterologist,20.0,Mumbai,Powai,87,74.0,1600.0,"MBBS, DM - Gastroenterology"
1874,Dr. Nimesh Mehta,Ophthalmologist,27.0,Mumbai,Borivali West,95,171.0,850.0,MS - Ophthalmology
1875,Dr. Prashant Shetty,Dentist,22.0,Mumbai,Dahisar West,99,129.0,200.0,BDS
1876,Dr. Ramen Goel,Bariatric Surgeon,36.0,Mumbai,Chembur,96,8.0,1500.0,"MBBS, MS - General Surgery"
1877,Dr. Sanket Pisat,Gynecologist/Obstetrician,19.0,Mumbai,Andheri West,100,11.0,800.0,"MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MBBS"
1878,Dr. Vikas Gupte,Spine Surgeon,33.0,Mumbai,Mulund West,100,2.0,2000.0,"MBBS, MS - Orthopaedics"
1879,Dr. Namita M. Zaveri,General Practitioner,31.0,Mumbai,Chembur,83,4.0,300.0,MBBS
1880,Dr. Smita Sachin Khaire,Pediatrician,23.0,Mumbai,Dahisar East,98,47.0,500.0,"MBBS, Diploma in Child Health (DCH)"
1881,Dr. Rajiv Prakash Manek,Laparoscopic Surgeon,12.0,Mumbai,Mira Road,100,14.0,900.0,"MBBS, MS - General Surgery"
1882,Dr. Chirag Dalal,Orthopedist,17.0,Mumbai,Bhandup West,92,31.0,1000.0,"MBBS, MS - Orthopaedics"
1883,Dr. Kunal  Makhija,Orthopedist,15.0,Mumbai,Chembur,98,68.0,1500.0,"MS - Orthopaedics, MBBS"
1884,Dr. Poonam Nautiyal,Gynecologist/Obstetrician,20.0,Mumbai,Santacruz West,99,149.0,1500.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
1885,Dr. Kailash Kothari,Spine And Pain Specialist,28.0,Mumbai,Mulund West,92,5.0,1500.0,"MBBS, MD - Anaesthesiology"
1886,Dr. Suchita Pisat,Gynecologist/Obstetrician,15.0,Mumbai,Andheri West,100,20.0,800.0,"MBBS, DGO, FCPS - Mid. & Gynae"
1887,Dr. Sashikant Parchure,Gynecologist/Obstetrician,60.0,Mumbai,Dadar East,100,7.0,1000.0,"MBBS, DGO, FCPS - Mid. & Gynae, MD - Obstetrics & Gynaecology"
1889,Dr. Pankaj Maheshwari N,Urologist,33.0,Mumbai,Mulund West,89,11.0,2000.0,"MBBS, DNB - General Surgery, MS - General Surgery, MCh - Urology"
1890,Dr. Nimesh Shah,General Surgeon,30.0,Mumbai,Parel,89,5.0,1850.0,"MBBS, MS - General Surgery"
1892,Dr. Abhijit Bodke,Gynecologist/Obstetrician,19.0,Mumbai,Mira Road,100,3.0,300.0,"DGO, MBBS"
1893,Dr. Tanushri Mukherjee,Pediatrician,16.0,Mumbai,Malad West,91,19.0,1000.0,"MBBS, DNB - Paediatrics, Fellowship in Neonatology"
1894,Dr. Deepika Doshi,Gynecologist/Obstetrician,11.0,Mumbai,Borivali West,90,9.0,800.0,"MBBS, MS - Obstetrics & Gynaecology"
1896,Dr. Priti Shyamkul,Gynecologist/Obstetrician,19.0,Mumbai,Andheri East,94,76.0,800.0,"MBBS, DNB - Obstetrics & Gynecology"
1897,Dr. Nilesh  Vijay Chaudhary,Neurologist,13.0,Mumbai,Powai,96,16.0,1600.0,"MBBS, DNB - General Medicine, DNB - Neurology"
1898,Dr. Khushboo Kadri,Cosmetologist,18.0,Mumbai,Bandra West,93,33.0,1000.0,"Fellowship in Aesthetic Medicine (FAM), MBBS"
1899,Dr. Punam Sinha,Gynecologist/Obstetrician,42.0,Mumbai,Prabhadevi,100,15.0,1000.0,"DGO, MBBS"
1900,Dr. Swati Shah,Gynecologist/Obstetrician,30.0,Mumbai,Santacruz West,100,2.0,2200.0,"MBBS, MD - Obstetrics & Gynaecology, DGO"
1901,Dr. Sanjeev Parikh,Pediatrician,37.0,Mumbai,Ghatkopar East,98,67.0,900.0,"MBBS, MD - Pediatrics"
1902,Dr. Jalpa Bhuta,Psychiatrist,23.0,Mumbai,Parel,87,9.0,1850.0,"MBBS, MD - Psychological Medicine, DNB - Psychiatry, MRCPsych"
1903,Dr. Rakesh Pandia,Gynecologist/Obstetrician,31.0,Mumbai,Malad West,100,1.0,1000.0,"DNB - Obstetrics & Gynecology, MBBS, MD - Obstetrics & Gynaecology, DGO"
1904,Dr. Uddhavraj Dudhedia,Gynecologist/Obstetrician,25.0,Mumbai,Santacruz West,100,2.0,1500.0,"MBBS, MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae"
1905,Dr. Reny Miglani,Homoeopath,37.0,Mumbai,Chembur East,100,31.0,500.0,GHMS
1908,Dr. P Suresh,Ophthalmologist,34.0,Mumbai,Mulund West,100,17.0,1200.0,"MBBS, MS - Ophthalmology"
1909,Dr. Shweta Shah,Gynecologist/Obstetrician,11.0,Mumbai,Malad West,99,163.0,1500.0,"MBBS, MS - Obstetrics & Gynaecology"
1910,Dr. Manish Shyamkul,Ophthalmologist,16.0,Mumbai,Goregaon,94,5.0,700.0,"MBBS, MS - Ophthalmology"
1911,Dr. Jayashree Gupte,Dentist,34.0,Mumbai,Kandivali East,92,20.0,300.0,BDS
1912,Dr. S.V.Ramesh   (Physiotherapist),Physiotherapist,10.0,Mumbai,Mulund West,93,6.0,500.0,MPTh/MPT - Orthopedic Physiotherapy
1913,Dr. Amit Prabhakar Maydeo,General Surgeon,42.0,Mumbai,Parel,75,14.0,3600.0,"MBBS, MS - General Surgery"
1914,Dr. Shreedhar Archik,Orthopedist,35.0,Mumbai,Parel,93,58.0,2350.0,"MBBS, MS - Orthopaedics"
1915,Dr. Sanyogita Y. Vichare,Ophthalmologist,16.0,Mumbai,Dadar,98,262.0,600.0,"MBBS, DOMS, FCPS- Ophthalmology, DNB - Ophthalmology"
1917,Dr. Darshan S Gupte,Dentist,36.0,Mumbai,Kandivali East,100,36.0,300.0,"BDS, MDS - Conservative Dentistry "
1918,Dr. Ravindra Dargainya,Dermatologist,14.0,Mumbai,Malad West,79,54.0,700.0,"MBBS, DDV"
1919,Dr. Nitin M Narvekar,Gynecologist/Obstetrician,40.0,Mumbai,Matunga,100,9.0,2000.0,"DGO, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology"
1921,Dr. Amit jain,Orthopedist,22.0,Mumbai,Malad West,92,15.0,1500.0,"Diploma in Orthopaedics, MBBS"
1922,Dr. Uday Khopkar,Dermatologist,38.0,Mumbai,Parel,95,128.0,3100.0,"MBBS, DNB - Dermatology & Venereology"
1923,Dr. Pradeep K Singh,Spine Surgeon,22.0,Mumbai,Powai,85,37.0,1600.0,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, PhD - Orthopaedics"
1924,Dr. Rahul R. Modi,Ear-Nose-Throat (ENT) Specialist,15.0,Mumbai,Powai,95,14.0,1300.0,"MBBS, MS - ENT, DNB - Otorhinolaryngology"
1925,Dr. Nikhil Shetty,Orthopedist,13.0,Mumbai,Powai,95,14.0,1100.0,"MBBS, MS - Orthopaedics"
1926,Dr. Kaushal Malhan,Orthopedist,33.0,Mumbai,Mulund West,95,19.0,2000.0,"MBBS, MS - Orthopaedics"
1927,Dr. Aasif  Yusuf Virani,Ophthalmologist,15.0,Mumbai,Mulund West,100,1.0,1200.0,"MS - Ophthalmology, FRCS - General Surgery, DOMS"
1928,Dr. Mandar Agashe,Orthopedist,18.0,Mumbai,Mulund West,100,3.0,2000.0,"MBBS, MS - Orthopaedics"
1929,Dr. Sanket Rane,Dentist,12.0,Mumbai,Jogeshwari East,99,53.0,300.0,"BDS, MDS - Prosthodontist And Crown Bridge"
1930,Dr. Sandip Bipte,General Surgeon,22.0,Mumbai,Chembur,100,10.0,2000.0,"MBBS, MS - General Surgery"
1931,Dr. Pravina Ushakant Shah,Neurologist,47.0,Mumbai,Mulund West,85,6.0,2000.0,"MBBS, MD - General Medicine, DM - Neurology"
1932,Dr. Prakash Vasant Vaidya,Pediatrician,42.0,Mumbai,Mulund West,91,8.0,1300.0,"MBBS, MD - Pediatrics"
1933,Dr. Boman Dhabar,Oncologist,27.0,Mumbai,Mulund West,86,5.0,1500.0,"MBBS, MD - General Medicine, Fellowship in Medical Oncology"
1934,Dr. Vipul Mehrotra,Pediatrician,28.0,Mumbai,Andheri East,98,219.0,1500.0,"MBBS, Diploma in Child Health (DCH),  FCPS - Child Health"
1935,Dr. Gaurav Nitin Chaubal,Gastroenterologist,18.0,Mumbai,Parel,100,6.0,1850.0,"MBBS, MS - General Surgery, MCh - Surgical Gastroenterology/G.I. Surgery, Fellowship in Abdominal Transplant Surgery"
1936,Dr. Smriti Naswa Singh,Dermatologist,13.0,Mumbai,Mulund West,100,8.0,1500.0,"MD - Dermatology, MBBS"
1940,Dr. Sagar,Dentist,24.0,Mumbai,Girgaon,98,116.0,500.0,BDS
1941,Dr. Sharika Prabhudesai,Ear-Nose-Throat (ENT) Specialist,27.0,Mumbai,Dadar West,94,41.0,1000.0,"MBBS, MS - ENT"
1942,Dr. Pradnya Manwatkar,Dermatologist,17.0,Mumbai,Mahim,98,216.0,1500.0,"MBBS, DDVL"
1943,Dr. Ganesh Kumar A.V,Cardiologist,20.0,Mumbai,Powai,90,6.0,2600.0,"MBBS, MD - General Medicine, DNB - Cardiology"
1944,Dr. Vanita Raut,Gynecologist/Obstetrician,42.0,Mumbai,Powai,97,32.0,1300.0,"MBBS, MD - Obstetrics & Gynaecology"
1945,Dr. Kashmira Chavan,Ear-Nose-Throat (ENT) Specialist,16.0,Mumbai,Powai,78,12.0,1600.0,"MBBS, DNB - Otorhinolaryngology"
1946,Dr. Girija Suresh,Ophthalmologist,23.0,Mumbai,Mulund West,100,11.0,1200.0,"MBBS, DOMS, FRCS - General Surgery"
1947,Dr. Mohammed Moin Abdul Rashid Holy,Dentist,13.0,Mumbai,Nagpada,99,240.0,300.0,BDS
1950,Dr. Vrushali Saraswat,Homoeopath,22.0,Mumbai,Goregaon,100,19.0,3000.0,BHMS
1951,Dr. Ashish Shyamkul,Gynecologist/Obstetrician,19.0,Mumbai,Goregaon,100,1.0,500.0,"MBBS, MS - Obstetrics & Gynaecology"
1952,Dr. Parag Vibhakar,Plastic Surgeon,16.0,Mumbai,Andheri East,98,21.0,1500.0,"MBBS, MS - General Surgery, MCh - Plastic & Reconstructive Surgery"
1953,Dr. Zeenat Bhalwani,Dermatologist,21.0,Mumbai,Andheri West,99,225.0,1500.0,"MBBS, MD - Skin & VD"
1954,Dr. Keyur A Sheth,Gastroenterologist,20.0,Mumbai,Chembur,89,37.0,1500.0,"MBBS, DNB - General Medicine, DNB - Gastroenterology, CCST - Gastroenterology"
1955,Dr. Ashvith Shetty,Dermatologist,14.0,Mumbai,Powai,98,35.0,1100.0,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology & Venereology"
1956,Dr. Bela Kedia,Gynecologist/Obstetrician,35.0,Mumbai,Mulund West,100,4.0,1300.0,"MBBS, DGO, MD - Obstetrics & Gynaecology"
1957,Dr. Anand Utture,Urologist,27.0,Mumbai,Mahim,86,38.0,1300.0,"MCh - Urology/Genito-Urinary Surgery, DNB - Urology/Genito - Urinary Surgery, MBBS, FICS, MS - General Surgery"
1958,Dr. Mehul Choksi,Gastroenterologist,21.0,Mumbai,Mahim,90,95.0,1300.0,"MBBS, MD - General Medicine, DM - Gastroenterology"
1959,Dr. Nirmal Nitin Gujarathi,Gynecologist/Obstetrician,16.0,Mumbai,Malad West,100,6.0,1000.0,"DNB - Obstetrics & Gynecology, DGO, MBBS"
1960,Dr. Jahnvi Purushottam Thakur,Ear-Nose-Throat (ENT) Specialist,23.0,Mumbai,Mulund West,67,6.0,1200.0,"MBBS, MS - ENT"
1961,Dr. Bhavesh Acharya,Homoeopath,33.0,Mumbai,Andheri East,98,579.0,1500.0,"BHMS, MD - Homeopathy"
1962,Dr. Anirudhha Gokhale,Urologist,17.0,Mumbai,Borivali West,92,16.0,1000.0,"MCh - Urology, MS - General Surgery, MBBS"
1963,Dr. Hemashree Patel,Gynecologist/Obstetrician,16.0,Mumbai,Kandivali West,98,112.0,1200.0,"DNB - Obstetrics & Gynecology, MBBS"
1964,Dr. Nipaj S. Ashar,Dentist,23.0,Mumbai,Matunga,99,171.0,500.0,BDS
1965,Dr. Sonal Kumta,Gynecologist/Obstetrician,18.0,Mumbai,Mulund West,94,20.0,1300.0,"MBBS, MD - Obstetrics & Gynaecology"
1966,Dr. Zahabia Basrai   (Physiotherapist),Physiotherapist,13.0,Mumbai,Churchgate,100,92.0,1500.0,BPTh/BPT
1967,Dr. Kiran Shah,Gastroentrology Surgeon,36.0,Mumbai,Tardeo,33,1.0,1500.0,"MBBS, MS - General Surgery"
1968,Dr. Nutan Devendra Desai,Gastroenterologist,37.0,Mumbai,Mulund West,73,16.0,2000.0,"MBBS, MD - General Medicine, DM - Gastroenterology"
1969,Dr. Atul Ganatra,Gynecologist/Obstetrician,33.0,Mumbai,Mulund West,88,5.0,1300.0,"MBBS, DGO, MD - Obstetrics & Gynaecology"
1970,Dr. Manasi Shreyas Joshi,Ayurveda,11.0,Mumbai,Mulund West,100,8.0,500.0,BAMS
1971,Dr. Sachin Dalal,Gynecologist/Obstetrician,20.0,Mumbai,Bhandup West,93,34.0,1000.0,"FCPS - Mid. & Gynae, DGO, DNB - Obstetrics & Gynecology"
1972,Dr. Hemlata Hardasani,Gynecologist/Obstetrician,26.0,Mumbai,Andheri West,99,739.0,1500.0,"MBBS, DGO"
1974,Dr. Liladhar  R. Chandan,General Surgeon,46.0,Mumbai,Mulund West,100,1.0,1300.0,"MBBS, MS - General Surgery"
1975,Dr. Chintan Doshi,Orthopedist,11.0,Mumbai,Santacruz West,89,17.0,2000.0,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics"
1976,Dr. Amit Gulati,Dermatologist,15.0,Mumbai,Malad West,99,42.0,750.0,"MBBS, DDVL"
1977,Dr. Haresh Dodeja,Nephrologist,18.0,Mumbai,Mulund West,94,63.0,2000.0,"MBBS, MD - Medicine, DNB - Nephrology"
1978,Dr. Devika Chopra,Gynecologist/Obstetrician,16.0,Mumbai,Tardeo,99,171.0,1500.0,"MBBS, DNB - Obstetrics & Gynecology, Post Doctoral Fellowship in Reproductive Medicine"
1979,Dr. Rajesh Kamdar,Dentist,39.0,Mumbai,Andheri West,98,97.0,800.0,"BDS, MDS - Orthodontics"
1981,Dr. Bhupendra S Avasthi,Pediatrician,42.0,Mumbai,Santacruz West,92,11.0,2000.0,"MBBS, MD - Pediatrics, DNB - Paediatrics"
1982,Dr. Atul Ingale,Nephrologist,32.0,Mumbai,Mulund West,89,4.0,2000.0,"MBBS, MD - General Medicine, DM - Nephrology"
1983,Dr. Mohan Vs,Dentist,42.0,Mumbai,Andheri East,94,36.0,800.0,"BDS, PGDE (Cosmetic & Esthetic Dentist), Fellowship in Oral implantlogy, MDS - Conservative Dentistry & Endodontics"
1984,Dr. Suresh Advani,Oncologist,49.0,Mumbai,Mahim,71,18.0,5000.0,"MBBS, DM - Oncology"
1985,Dr. Sanjeev Jain,Orthopedist,35.0,Mumbai,Powai,71,30.0,2100.0,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics"
1986,Dr. Dhanashri Chonkar,Neurologist,35.0,Mumbai,Mulund West,90,13.0,2000.0,"MBBS, DNB - Neurology"
1987,Dr. Ketan Pandit,Gynecologist/Obstetrician,32.0,Mumbai,Mulund West,100,5.0,1300.0,"MBBS, MD - Obstetrics & Gynaecology"
1988,Dr. Sandeep Patel,Dentist,24.0,Mumbai,Bhandup West,97,69.0,400.0,"BDS, MDS - Periodontics"
1991,Dr. Anand Subramanyam,Ophthalmologist,25.0,Mumbai,Mulund West,100,3.0,1200.0,"MBBS, MS - Ophthalmology"
1992,Dr. Vishal Parmar,Pediatrician,12.0,Mumbai,Mira Road,100,2.0,900.0,"Diploma in Child Health (DCH), MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)"
1993,Dr. Suresh Vijan,Cardiologist,31.0,Mumbai,Mulund West,60,2.0,1500.0,"MD - Medicine,  FRCP, FACC, FESC"
1994,Dr. Om Parshuram Patil,Orthopedist,12.0,Mumbai,Chembur,100,17.0,1500.0,"MBBS, MS - Orthopaedics, FCPS - Orthopedic, Fellow in Spine Surgery"
1995,Dr. Anjali Bhosle,Urologist,27.0,Mumbai,Mulund West,95,4.0,2000.0,"MBBS, MS - General Surgery, MCh - Urology, DNB - Urology/Genito - Urinary Surgery"
1997,Dr. Jyotsna Patel,Dentist,22.0,Mumbai,Bhandup West,100,7.0,400.0,BDS
1998,Dr. Pooja Shukla,Gynecologist/Obstetrician,14.0,Mumbai,Malad West,99,135.0,1100.0,"MD - Obstetrics & Gynaecology, MBBS"
1999,Dr. Kaushik Gandhi,Dentist,40.0,Mumbai,Sion West,100,109.0,800.0,"BDS, FICOI"
2000,Dr. Aruna Pradeep Bhave,Gastroenterologist,43.0,Mumbai,Mulund West,75,1.0,2000.0,"MBBS, DNB - Gastroenterology"
2001,Dr. Archana Ajit,Ear-Nose-Throat (ENT) Specialist,35.0,Mumbai,Vikhroli East,69,8.0,500.0,"MBBS, MS - ENT"
2002,Dr. Mihir Parekh,Dentist,13.0,Mumbai,Charni Road,97,59.0,300.0,BDS
2003,Dr. Raman Kumar Malik,Nephrologist,30.0,Mumbai,Mulund West,100,2.0,2000.0,"MBBS, DNB - Nephrology"
2004,Dr. Alpa Jain,Ophthalmologist,28.0,Mumbai,Andheri,99,92.0,600.0,"MBBS, MS - Ophthalmology"
2005,Dr. Sweta Budyal,Endocrinologist,11.0,Mumbai,Mulund West,97,18.0,2000.0,"MBBS, DM - Endocrinology"
2006,Dr. Ajay Rathod,Orthopedist,27.0,Mumbai,Tardeo,60,2.0,1500.0,"MBBS, MS - Orthopaedics"
2007,Dr. Vikas S. Yadav,Orthopedist,14.0,Mumbai,Andheri East,90,12.0,1000.0,"Diploma in Orthopaedics, MBBS"
2008,Dr. Verdith Hegde,Ophthalmologist,16.0,Mumbai,Bhandup,97,111.0,500.0,"MBBS, MS - Ophthalmology"
2009,Dr. Sulabhi Shyam,Dentist,12.0,Mumbai,Andheri West,100,69.0,500.0,"BDS, MDS - Conservative Dentistry & Endodontics"
2010,Dr. Anurag Agarwal,Ophthalmologist,23.0,Mumbai,Goregaon West,98,33.0,700.0,"MBBS, MS - Ophthalmology"
2011,Dr. Badshah Khan,Pediatrician,20.0,Mumbai,Mira Road,100,6.0,900.0,"MD - Physician, Diploma in Child Health (DCH)"
2012,Dr. Shailesh Pandey,Ear-Nose-Throat (ENT) Specialist,24.0,Mumbai,Andheri West,98,428.0,1000.0,"MBBS, Diploma in Otorhinolaryngology (DLO)"
2013,Dr. Atul Gattani,Internal Medicine,15.0,Mumbai,Mulund West,80,20.0,1500.0,"MD - Medicine, MBBS"
2014,Dr. D B Bhosale,General Surgeon,37.0,Mumbai,Chembur,100,1.0,1000.0,"MBBS, MS - General Surgery"
2015,Dr. Ravindra U Rupawate,Pulmonologist,39.0,Mumbai,Mulund West,59,18.0,2000.0,"MBBS, DNB - Pulmonary Medicine"
2016,Dr. Adit B. Mehta,Dentist,16.0,Mumbai,Vileparle East,99,87.0,500.0,"BDS, MDS - Conservative Dentistry & Endodontics"
